customer_id,full_name,email,region,signup_date,lifetime_value,segment
CUST-000872,Rosa Falk,rosa.falk@example.com,EMEA,2021-07-04,551.60,smb
CUST-000873,Farid Gruber,farid.gruber@example.net,AMER,2022-07-07,5192.59,midmarket
CUST-000874,Sven Toivonen,sven.toivonen@example.org,APAC,2022-01-23,1707.56,smb
CUST-000875,Greta Rossi,greta.rossi@example.net,APAC,2022-11-10,17179.13,midmarket
CUST-000876,Lars Adler,lars.adler@example.net,EMEA,2024-03-28,10883.81,midmarket
CUST-000877,Ines Lindqvist,ines.lindqvist@example.com,AMER,2025-04-03,69785.32,enterprise
CUST-000878,Greta Vermeer,greta.vermeer@example.org,AMER,2025-06-08,31349.91,enterprise
CUST-000879,Elif Kowalski,elif.kowalski@example.net,AMER,2025-02-07,2800.59,smb
CUST-000880,Sven Schneider,sven.schneider@example.org,APAC,2022-09-02,43940.07,enterprise
CUST-000881,Ulrich Moreau,ulrich.moreau@example.com,APAC,2023-12-12,15432.30,midmarket
CUST-000882,Maja Lindqvist,maja.lindqvist@example.net,AMER,2024-01-25,2454.27,smb
CUST-000883,Tessa Olsen,tessa.olsen@example.net,APAC,2024-12-18,19418.25,enterprise
CUST-000884,Bruno Dahl,bruno.dahl@example.org,AMER,2022-11-12,73361.36,enterprise
CUST-000885,Bruno Olsen,bruno.olsen@example.com,APAC,2023-02-05,61595.38,enterprise
CUST-000886,Hugo Dahl,hugo.dahl@example.com,APAC,2021-07-06,25555.10,enterprise
CUST-000887,Carla Moreau,carla.moreau@example.net,APAC,2024-03-08,1266.31,smb
CUST-000888,Greta Halvorsen,greta.halvorsen@example.com,APAC,2023-03-07,48730.53,enterprise
CUST-000889,Vera Rossi,vera.rossi@example.org,AMER,2023-09-11,8833.17,midmarket
CUST-000890,Vera Cordova,vera.cordova@example.com,APAC,2024-11-18,1676.77,smb
CUST-000891,Olga Kowalski,olga.kowalski@example.net,AMER,2022-11-10,3417.47,midmarket
CUST-000892,Bruno Lindqvist,bruno.lindqvist@example.com,EMEA,2025-05-24,343.28,smb
CUST-000893,Piet Halvorsen,piet.halvorsen@example.org,EMEA,2025-06-02,9738.64,midmarket
CUST-000894,Dmitri Olsen,dmitri.olsen@example.com,AMER,2021-11-07,4147.34,midmarket
CUST-000895,Wim Falk,wim.falk@example.net,AMER,2021-10-18,1309.82,smb
CUST-000896,Rosa Toivonen,rosa.toivonen@example.org,APAC,2025-10-18,4673.07,midmarket
CUST-000897,Elif Falk,elif.falk@example.com,APAC,2023-12-14,2438.93,smb
CUST-000898,Kira Rossi,kira.rossi@example.com,APAC,2021-03-15,78045.85,enterprise
CUST-000899,Lars Novak,lars.novak@example.net,APAC,2021-12-09,1388.99,smb
CUST-000900,Tessa Kowalski,tessa.kowalski@example.net,EMEA,2024-11-28,5212.38,midmarket
CUST-000901,Jonas Ivanov,jonas.ivanov@example.org,APAC,2024-12-10,41734.59,enterprise
CUST-000902,Quinn Eriksen,quinn.eriksen@example.org,EMEA,2023-06-06,1265.33,smb
CUST-000903,Farid Ivanov,farid.ivanov@example.com,AMER,2025-09-21,2318.19,midmarket
CUST-000904,Dmitri Vermeer,dmitri.vermeer@example.com,APAC,2023-05-19,10151.44,midmarket
CUST-000905,Ines Cordova,ines.cordova@example.org,EMEA,2024-04-06,4828.64,midmarket
CUST-000906,Ulrich Jansen,ulrich.jansen@example.net,EMEA,2025-11-26,669.99,smb
CUST-000907,Olga Jansen,olga.jansen@example.org,AMER,2025-09-16,2597.46,midmarket
CUST-000908,Olga Ivanov,olga.ivanov@example.net,APAC,2025-11-14,7083.24,midmarket
CUST-000909,Nils Rossi,nils.rossi@example.org,EMEA,2025-06-05,17763.31,midmarket
CUST-000910,Alina Olsen,alina.olsen@example.org,APAC,2024-02-24,17642.09,midmarket
CUST-000911,Alina Bergmann,alina.bergmann@example.org,EMEA,2025-01-11,40937.17,enterprise
CUST-000912,Quinn Jansen,quinn.jansen@example.org,EMEA,2022-11-29,59495.76,enterprise
CUST-000913,Piet Toivonen,piet.toivonen@example.com,EMEA,2023-11-22,13723.94,midmarket
CUST-000914,Nils Petrov,nils.petrov@example.net,AMER,2023-05-13,2085.91,smb
CUST-000915,Yara Dahl,yara.dahl@example.com,AMER,2024-07-09,6225.16,midmarket
CUST-000916,Ulrich Adler,ulrich.adler@example.net,AMER,2022-09-30,1686.45,smb
CUST-000917,Wim Eriksen,wim.eriksen@example.net,APAC,2023-02-22,41154.40,enterprise
CUST-000918,Sven Schneider,sven.schneider@example.org,APAC,2022-08-03,1867.06,smb
CUST-000919,Ines Kowalski,ines.kowalski@example.net,APAC,2024-05-27,2074.87,smb
CUST-000920,Lars Falk,lars.falk@example.net,APAC,2024-12-04,7494.78,midmarket
CUST-000921,Farid Toivonen,farid.toivonen@example.org,APAC,2022-07-21,9424.90,midmarket
CUST-000922,Farid Gruber,farid.gruber@example.com,APAC,2023-01-24,11088.39,midmarket
CUST-000923,Quinn Schneider,quinn.schneider@example.com,APAC,2022-11-19,489.33,smb
CUST-000924,Greta Olsen,greta.olsen@example.org,AMER,2024-08-10,8812.88,midmarket
CUST-000925,Ulrich Petrov,ulrich.petrov@example.com,AMER,2025-04-17,25236.71,enterprise
CUST-000926,Ines Petrov,ines.petrov@example.net,EMEA,2022-01-26,24391.60,enterprise
CUST-000927,Lars Toivonen,lars.toivonen@example.net,EMEA,2024-08-01,79425.10,enterprise
CUST-000928,Yara Halvorsen,yara.halvorsen@example.net,APAC,2022-09-03,11486.56,midmarket
CUST-000929,Ulrich Petrov,ulrich.petrov@example.com,AMER,2024-07-13,2837.18,smb
CUST-000930,Alina Kowalski,alina.kowalski@example.com,AMER,2024-03-29,5779.54,midmarket
CUST-000931,Vera Schneider,vera.schneider@example.org,AMER,2025-04-09,3049.10,midmarket
CUST-000932,Wim Bergmann,wim.bergmann@example.org,AMER,2024-11-03,2553.89,smb
CUST-000933,Alina Vermeer,alina.vermeer@example.org,AMER,2022-09-24,74056.72,enterprise
CUST-000934,Vera Toivonen,vera.toivonen@example.com,EMEA,2023-07-23,2526.94,smb
CUST-000935,Farid Lindqvist,farid.lindqvist@example.net,AMER,2025-10-20,8571.82,midmarket
CUST-000936,Nils Bergmann,nils.bergmann@example.com,EMEA,2023-09-29,931.94,smb
CUST-000937,Rosa Falk,rosa.falk@example.com,EMEA,2022-03-03,10618.23,midmarket
CUST-000938,Dmitri Novak,dmitri.novak@example.net,AMER,2024-02-01,14370.88,midmarket
CUST-000939,Carla Kowalski,carla.kowalski@example.net,EMEA,2021-02-20,12515.55,midmarket
CUST-000940,Piet Halvorsen,piet.halvorsen@example.org,EMEA,2025-04-12,1839.19,smb
CUST-000941,Greta Novak,greta.novak@example.com,AMER,2023-10-08,58123.35,enterprise
CUST-000942,Wim Adler,wim.adler@example.net,AMER,2024-08-08,368.89,smb
CUST-000943,Piet Toivonen,piet.toivonen@example.net,AMER,2023-08-21,2554.42,smb
CUST-000944,Rosa Dahl,rosa.dahl@example.com,APAC,2024-04-19,1856.30,smb
CUST-000945,Ines Lindqvist,ines.lindqvist@example.net,APAC,2025-01-06,35391.23,enterprise
CUST-000946,Vera Toivonen,vera.toivonen@example.net,EMEA,2024-12-01,2600.35,midmarket
CUST-000947,Elif Vermeer,elif.vermeer@example.com,AMER,2021-06-07,8935.76,enterprise
CUST-000948,Zoran Jansen,zoran.jansen@example.net,APAC,2021-03-02,4895.08,midmarket
CUST-000949,Jonas Eriksen,jonas.eriksen@example.net,AMER,2023-08-04,16890.40,midmarket
CUST-000950,Lars Novak,lars.novak@example.com,AMER,2025-01-16,10760.51,midmarket
CUST-000951,Greta Ivanov,greta.ivanov@example.com,APAC,2025-10-28,12245.17,midmarket
CUST-000952,Dmitri Eriksen,dmitri.eriksen@example.com,AMER,2025-05-14,64490.77,enterprise
CUST-000953,Carla Cordova,carla.cordova@example.com,APAC,2024-06-12,16130.57,midmarket
CUST-000954,Zoran Petrov,zoran.petrov@example.com,APAC,2021-03-04,73416.28,enterprise
CUST-000955,Rosa Vermeer,rosa.vermeer@example.com,EMEA,2022-08-30,31823.76,enterprise
CUST-000956,Rosa Cordova,rosa.cordova@example.net,AMER,2025-09-28,1658.01,smb
CUST-000957,Ines Halvorsen,ines.halvorsen@example.org,EMEA,2022-03-27,17344.49,enterprise
CUST-000958,Sven Schneider,sven.schneider@example.org,EMEA,2021-01-18,11382.64,enterprise
CUST-000959,Wim Bergmann,wim.bergmann@example.com,EMEA,2022-07-30,2378.37,smb
CUST-000960,Lars Petrov,lars.petrov@example.org,APAC,2024-09-08,2199.08,smb
CUST-000961,Vera Olsen,vera.olsen@example.org,EMEA,2023-12-02,955.03,smb
CUST-000962,Farid Kowalski,farid.kowalski@example.net,APAC,2024-01-11,2080.45,smb
CUST-000963,Carla Kowalski,carla.kowalski@example.net,AMER,2023-11-18,43269.73,enterprise
CUST-000964,Ulrich Novak,ulrich.novak@example.com,AMER,2023-06-16,2401.72,smb
CUST-000965,Greta Kowalski,greta.kowalski@example.com,EMEA,2022-08-30,61581.40,enterprise
CUST-000966,Olga Gruber,olga.gruber@example.com,AMER,2021-12-25,870.75,smb
CUST-000967,Quinn Moreau,quinn.moreau@example.net,AMER,2022-03-02,1991.35,smb
CUST-000968,Carla Ivanov,carla.ivanov@example.net,EMEA,2023-03-22,17526.35,midmarket
CUST-000969,Maja Rossi,maja.rossi@example.com,AMER,2022-04-05,32299.24,enterprise
CUST-000970,Bruno Moreau,bruno.moreau@example.com,AMER,2021-01-10,14209.02,midmarket
CUST-000971,Alina Halvorsen,alina.halvorsen@example.org,AMER,2025-12-26,2811.74,smb
CUST-000972,Nils Adler,nils.adler@example.com,AMER,2022-04-29,1450.77,smb
CUST-000973,Dmitri Jansen,dmitri.jansen@example.com,EMEA,2022-09-03,454.75,smb
CUST-000974,Ines Halvorsen,ines.halvorsen@example.net,AMER,2022-03-19,5554.19,midmarket
CUST-000975,Jonas Eriksen,jonas.eriksen@example.net,AMER,2021-04-07,42429.75,enterprise
CUST-000976,Piet Eriksen,piet.eriksen@example.com,AMER,2022-11-12,8211.83,enterprise
CUST-000977,Hugo Ivanov,hugo.ivanov@example.org,APAC,2023-07-08,474.72,smb
CUST-000978,Olga Kowalski,olga.kowalski@example.com,AMER,2022-08-13,844.57,smb
CUST-000979,Vera Adler,vera.adler@example.org,EMEA,2021-09-26,2195.02,smb
CUST-000980,Greta Gruber,greta.gruber@example.com,AMER,2023-08-05,9964.77,midmarket
CUST-000981,Kira Bergmann,kira.bergmann@example.net,APAC,2024-02-23,13311.02,midmarket
CUST-000982,Ines Halvorsen,ines.halvorsen@example.net,EMEA,2021-11-11,74570.15,enterprise
CUST-000983,Maja Falk,maja.falk@example.org,APAC,2022-11-09,480.86,smb
CUST-000984,Yara Petrov,yara.petrov@example.net,APAC,2022-05-25,14922.36,midmarket
CUST-000985,Wim Moreau,wim.moreau@example.org,AMER,2025-04-24,40487.01,enterprise
CUST-000986,Carla Ivanov,carla.ivanov@example.net,EMEA,2024-03-07,18517.25,enterprise
CUST-000987,Olga Toivonen,olga.toivonen@example.org,EMEA,2022-09-21,1008.15,smb
CUST-000988,Maja Adler,maja.adler@example.com,APAC,2022-03-16,51218.07,enterprise
CUST-000989,Yara Halvorsen,yara.halvorsen@example.com,APAC,2022-09-02,14707.41,midmarket
CUST-000990,Wim Jansen,wim.jansen@example.com,EMEA,2022-04-30,981.79,smb
CUST-000991,Alina Jansen,alina.jansen@example.org,EMEA,2021-01-29,48659.51,enterprise
CUST-000992,Hugo Dahl,hugo.dahl@example.net,APAC,2025-03-18,50814.50,enterprise
CUST-000993,Alina Dahl,alina.dahl@example.com,APAC,2024-01-29,6647.09,midmarket
CUST-000994,Yara Schneider,yara.schneider@example.org,APAC,2025-11-27,908.92,smb
CUST-000995,Piet Cordova,piet.cordova@example.com,APAC,2025-06-24,4436.10,midmarket
CUST-000996,Wim Olsen,wim.olsen@example.com,APAC,2025-06-16,7726.14,midmarket
CUST-000997,Olga Schneider,olga.schneider@example.net,EMEA,2025-11-22,11750.01,midmarket
CUST-000998,Elif Cordova,elif.cordova@example.net,APAC,2021-10-14,13229.03,enterprise
CUST-000999,Tessa Moreau,tessa.moreau@example.com,EMEA,2025-12-29,70921.96,enterprise
CUST-001000,Jonas Eriksen,jonas.eriksen@example.com,APAC,2022-12-07,18733.52,enterprise
CUST-001001,Quinn Bergmann,quinn.bergmann@example.com,EMEA,2023-06-24,1801.91,smb
CUST-001002,Kira Schneider,kira.schneider@example.org,AMER,2025-07-21,15404.24,midmarket
CUST-001003,Carla Bergmann,carla.bergmann@example.com,APAC,2025-11-01,1877.68,smb
CUST-001004,Zoran Rossi,zoran.rossi@example.net,AMER,2023-06-27,17785.83,enterprise
CUST-001005,Carla Rossi,carla.rossi@example.net,AMER,2024-11-15,2454.40,smb
CUST-001006,Farid Schneider,farid.schneider@example.com,EMEA,2024-12-24,37699.40,enterprise
CUST-001007,Rosa Cordova,rosa.cordova@example.net,EMEA,2024-12-29,2462.56,midmarket
CUST-001008,Lars Kowalski,lars.kowalski@example.org,AMER,2021-08-29,39656.85,enterprise
CUST-001009,Kira Cordova,kira.cordova@example.org,AMER,2022-09-17,17802.27,midmarket
CUST-001010,Jonas Bergmann,jonas.bergmann@example.org,APAC,2024-01-20,16695.39,midmarket
CUST-001011,Kira Falk,kira.falk@example.org,APAC,2024-08-16,1926.53,midmarket
CUST-001012,Greta Lindqvist,greta.lindqvist@example.org,AMER,2021-12-03,1587.74,smb
CUST-001013,Nils Rossi,nils.rossi@example.net,AMER,2024-11-15,1713.28,smb
CUST-001014,Ines Falk,ines.falk@example.org,APAC,2023-05-29,424.87,smb
CUST-001015,Quinn Bergmann,quinn.bergmann@example.com,AMER,2023-01-24,2566.03,smb
CUST-001016,Olga Dahl,olga.dahl@example.org,EMEA,2022-09-20,8070.83,midmarket
CUST-001017,Lars Jansen,lars.jansen@example.net,APAC,2025-10-06,1557.82,smb
CUST-001018,Wim Ivanov,wim.ivanov@example.net,EMEA,2022-07-12,2316.89,smb
CUST-001019,Ulrich Bergmann,ulrich.bergmann@example.net,APAC,2022-06-10,15147.04,midmarket
CUST-001020,Zoran Olsen,zoran.olsen@example.org,APAC,2023-05-21,1891.21,smb
CUST-001021,Dmitri Petrov,dmitri.petrov@example.com,APAC,2025-06-22,48454.12,enterprise
CUST-001022,Ines Jansen,ines.jansen@example.net,APAC,2023-12-19,2839.44,smb
CUST-001023,Quinn Rossi,quinn.rossi@example.net,AMER,2021-08-01,31122.29,enterprise
CUST-001024,Vera Adler,vera.adler@example.net,APAC,2021-09-14,41039.96,enterprise
CUST-001025,Rosa Eriksen,rosa.eriksen@example.org,EMEA,2022-03-10,1371.37,smb
CUST-001026,Kira Kowalski,kira.kowalski@example.com,AMER,2022-01-18,68574.44,enterprise
CUST-001027,Hugo Bergmann,hugo.bergmann@example.com,AMER,2024-01-05,13364.10,midmarket
CUST-001028,Olga Moreau,olga.moreau@example.org,EMEA,2023-01-01,1853.86,smb
CUST-001029,Jonas Schneider,jonas.schneider@example.com,AMER,2022-04-07,2689.38,smb
CUST-001030,Ines Adler,ines.adler@example.net,APAC,2023-02-22,4341.03,midmarket
CUST-001031,Nils Novak,nils.novak@example.com,APAC,2023-07-13,5931.44,midmarket
CUST-001032,Alina Gruber,alina.gruber@example.net,AMER,2025-10-10,2914.07,smb
CUST-001033,Maja Rossi,maja.rossi@example.org,APAC,2022-08-29,32861.91,enterprise
CUST-001034,Zoran Eriksen,zoran.eriksen@example.org,APAC,2021-08-14,674.73,smb
CUST-001035,Piet Kowalski,piet.kowalski@example.org,EMEA,2022-09-15,1842.27,smb
CUST-001036,Vera Rossi,vera.rossi@example.org,APAC,2025-01-09,17497.77,midmarket
CUST-001037,Carla Vermeer,carla.vermeer@example.com,EMEA,2025-01-28,63345.58,enterprise
CUST-001038,Vera Rossi,vera.rossi@example.net,EMEA,2025-04-20,1264.65,smb
CUST-001039,Alina Schneider,alina.schneider@example.com,AMER,2021-07-23,4439.15,midmarket
CUST-001040,Alina Toivonen,alina.toivonen@example.com,APAC,2022-04-10,342.63,smb
CUST-001041,Jonas Falk,jonas.falk@example.org,APAC,2021-12-12,13187.49,midmarket
CUST-001042,Quinn Falk,quinn.falk@example.com,APAC,2024-01-20,14186.71,midmarket
CUST-001043,Nils Schneider,nils.schneider@example.net,APAC,2022-04-11,2640.59,smb
CUST-001044,Jonas Eriksen,jonas.eriksen@example.org,AMER,2022-04-08,30818.24,enterprise
CUST-001045,Greta Halvorsen,greta.halvorsen@example.com,AMER,2021-10-07,15039.78,midmarket
CUST-001046,Hugo Schneider,hugo.schneider@example.net,EMEA,2021-12-12,16323.72,midmarket
CUST-001047,Maja Halvorsen,maja.halvorsen@example.com,AMER,2024-11-26,3561.97,midmarket
CUST-001048,Alina Lindqvist,alina.lindqvist@example.net,APAC,2024-03-31,3216.44,midmarket
CUST-001049,Elif Jansen,elif.jansen@example.com,AMER,2023-04-04,14599.72,midmarket
CUST-001050,Yara Cordova,yara.cordova@example.com,APAC,2022-12-05,13690.87,midmarket
CUST-001051,Piet Ivanov,piet.ivanov@example.com,AMER,2023-05-24,13820.63,enterprise
CUST-001052,Kira Vermeer,kira.vermeer@example.com,APAC,2021-12-02,733.50,smb
CUST-001053,Jonas Petrov,jonas.petrov@example.net,EMEA,2024-03-20,383.09,smb
CUST-001054,Maja Novak,maja.novak@example.com,EMEA,2023-10-08,1968.90,smb
CUST-001055,Ulrich Kowalski,ulrich.kowalski@example.org,AMER,2023-01-31,9465.85,midmarket
CUST-001056,Olga Falk,olga.falk@example.org,APAC,2024-07-12,16974.34,midmarket
CUST-001057,Ulrich Moreau,ulrich.moreau@example.com,EMEA,2022-05-23,12409.38,midmarket
CUST-001058,Tessa Eriksen,tessa.eriksen@example.org,AMER,2021-03-04,2827.87,midmarket
CUST-001059,Wim Olsen,wim.olsen@example.net,APAC,2023-09-07,13759.60,midmarket
CUST-001060,Yara Cordova,yara.cordova@example.com,APAC,2024-10-14,2394.06,smb
CUST-001061,Ulrich Adler,ulrich.adler@example.com,EMEA,2021-02-23,76058.19,enterprise
CUST-001062,Maja Adler,maja.adler@example.com,AMER,2023-10-23,45221.49,enterprise
CUST-001063,Yara Kowalski,yara.kowalski@example.org,EMEA,2024-06-19,2203.76,smb
CUST-001064,Zoran Bergmann,zoran.bergmann@example.net,EMEA,2021-08-26,36714.40,enterprise
CUST-001065,Dmitri Schneider,dmitri.schneider@example.com,EMEA,2024-03-25,13817.54,midmarket
CUST-001066,Nils Dahl,nils.dahl@example.net,AMER,2024-05-08,2771.13,smb
CUST-001067,Bruno Falk,bruno.falk@example.org,AMER,2023-02-27,73545.69,enterprise
CUST-001068,Tessa Petrov,tessa.petrov@example.org,EMEA,2022-10-16,18294.39,enterprise
CUST-001069,Nils Petrov,nils.petrov@example.net,EMEA,2025-11-15,2309.60,smb
CUST-001070,Rosa Dahl,rosa.dahl@example.net,AMER,2024-07-10,16519.64,midmarket
CUST-001071,Nils Ivanov,nils.ivanov@example.org,APAC,2025-11-02,14787.11,enterprise
CUST-001072,Elif Moreau,elif.moreau@example.com,APAC,2025-06-27,20504.07,enterprise
CUST-001073,Tessa Rossi,tessa.rossi@example.net,AMER,2025-10-12,26989.64,enterprise
CUST-001074,Olga Schneider,olga.schneider@example.com,APAC,2024-05-22,38970.50,enterprise
CUST-001075,Bruno Moreau,bruno.moreau@example.org,EMEA,2023-11-03,11143.68,midmarket
CUST-001076,Sven Lindqvist,sven.lindqvist@example.net,APAC,2024-07-26,8646.90,midmarket
CUST-001077,Greta Novak,greta.novak@example.net,APAC,2021-02-07,10849.66,midmarket
CUST-001078,Piet Olsen,piet.olsen@example.com,APAC,2024-07-28,60248.29,enterprise
CUST-001079,Greta Halvorsen,greta.halvorsen@example.net,APAC,2024-05-15,27154.36,enterprise
CUST-001080,Greta Gruber,greta.gruber@example.com,EMEA,2023-01-10,2917.85,smb
CUST-001081,Sven Gruber,sven.gruber@example.com,AMER,2023-08-17,730.28,smb
CUST-001082,Quinn Falk,quinn.falk@example.com,AMER,2023-12-21,1620.41,smb
CUST-001083,Zoran Adler,zoran.adler@example.org,AMER,2025-04-09,66427.52,enterprise
CUST-001084,Ines Bergmann,ines.bergmann@example.net,APAC,2025-01-18,22579.27,enterprise
CUST-001085,Yara Adler,yara.adler@example.net,APAC,2022-11-21,2900.90,smb
CUST-001086,Zoran Schneider,zoran.schneider@example.com,APAC,2022-06-06,25462.05,enterprise
CUST-001087,Wim Schneider,wim.schneider@example.net,EMEA,2023-03-08,7650.41,midmarket
CUST-001088,Olga Kowalski,olga.kowalski@example.net,APAC,2024-11-18,2933.08,smb
CUST-001089,Elif Olsen,elif.olsen@example.com,EMEA,2024-01-30,1202.28,smb
CUST-001090,Bruno Vermeer,bruno.vermeer@example.org,EMEA,2021-10-26,43122.02,enterprise
CUST-001091,Rosa Eriksen,rosa.eriksen@example.org,AMER,2021-04-03,58818.99,enterprise
CUST-001092,Farid Kowalski,farid.kowalski@example.com,AMER,2024-05-27,1273.83,smb
CUST-001093,Carla Halvorsen,carla.halvorsen@example.com,APAC,2022-10-18,2539.71,smb
CUST-001094,Rosa Lindqvist,rosa.lindqvist@example.net,APAC,2023-02-28,15986.86,midmarket
CUST-001095,Nils Adler,nils.adler@example.org,APAC,2024-01-16,9401.88,enterprise
CUST-001096,Sven Adler,sven.adler@example.net,EMEA,2022-05-14,8060.05,midmarket
CUST-001097,Alina Vermeer,alina.vermeer@example.com,EMEA,2024-11-02,8791.04,enterprise
CUST-001098,Piet Petrov,piet.petrov@example.com,AMER,2023-05-23,694.98,smb
CUST-001099,Piet Dahl,piet.dahl@example.net,AMER,2025-06-30,74505.16,enterprise
CUST-001100,Dmitri Moreau,dmitri.moreau@example.org,AMER,2023-01-23,7560.38,midmarket
CUST-001101,Kira Bergmann,kira.bergmann@example.net,APAC,2021-04-07,35218.52,enterprise
CUST-001102,Lars Lindqvist,lars.lindqvist@example.net,EMEA,2025-12-28,72345.12,enterprise
CUST-001103,Piet Schneider,piet.schneider@example.net,APAC,2024-10-12,40982.88,enterprise
CUST-001104,Vera Moreau,vera.moreau@example.net,AMER,2024-07-04,50602.22,enterprise
CUST-001105,Nils Bergmann,nils.bergmann@example.org,EMEA,2022-07-16,3129.04,midmarket
CUST-001106,Zoran Petrov,zoran.petrov@example.org,EMEA,2021-03-14,74983.31,enterprise
CUST-001107,Tessa Lindqvist,tessa.lindqvist@example.com,EMEA,2023-08-24,2418.34,smb
CUST-001108,Ulrich Dahl,ulrich.dahl@example.net,EMEA,2021-02-24,1456.17,smb
CUST-001109,Lars Olsen,lars.olsen@example.com,AMER,2022-07-10,7205.59,midmarket
CUST-001110,Hugo Novak,hugo.novak@example.net,APAC,2025-10-08,14933.20,midmarket
CUST-001111,Vera Petrov,vera.petrov@example.net,AMER,2021-07-12,17893.08,enterprise
CUST-001112,Tessa Petrov,tessa.petrov@example.org,AMER,2024-10-23,71752.73,enterprise
CUST-001113,Maja Adler,maja.adler@example.com,APAC,2022-11-09,78349.90,enterprise
CUST-001114,Sven Halvorsen,sven.halvorsen@example.com,APAC,2024-06-18,10168.51,midmarket
CUST-001115,Rosa Novak,rosa.novak@example.com,AMER,2024-08-27,2058.02,midmarket
CUST-001116,Nils Rossi,nils.rossi@example.com,APAC,2025-06-26,12431.69,enterprise
CUST-001117,Carla Eriksen,carla.eriksen@example.net,APAC,2025-06-06,342.24,smb
CUST-001118,Dmitri Kowalski,dmitri.kowalski@example.com,EMEA,2021-07-20,14320.02,enterprise
CUST-001119,Alina Petrov,alina.petrov@example.net,APAC,2024-06-29,12029.23,midmarket
CUST-001120,Hugo Kowalski,hugo.kowalski@example.com,AMER,2023-06-21,9870.17,enterprise
CUST-001121,Piet Ivanov,piet.ivanov@example.com,EMEA,2023-02-20,9866.89,midmarket
CUST-001122,Nils Kowalski,nils.kowalski@example.net,AMER,2023-04-23,586.08,smb
CUST-001123,Ulrich Eriksen,ulrich.eriksen@example.net,AMER,2021-12-27,1692.00,smb
CUST-001124,Alina Schneider,alina.schneider@example.net,EMEA,2023-08-18,2981.27,smb
CUST-001125,Lars Vermeer,lars.vermeer@example.org,EMEA,2021-12-02,69766.93,enterprise
CUST-001126,Elif Novak,elif.novak@example.org,APAC,2025-04-17,2023.33,midmarket
CUST-001127,Yara Novak,yara.novak@example.com,APAC,2024-10-09,2524.03,smb
CUST-001128,Dmitri Olsen,dmitri.olsen@example.org,EMEA,2024-06-12,76526.89,enterprise
CUST-001129,Vera Eriksen,vera.eriksen@example.net,APAC,2024-08-10,10499.75,midmarket
CUST-001130,Rosa Lindqvist,rosa.lindqvist@example.org,APAC,2023-10-11,43872.98,enterprise
CUST-001131,Vera Bergmann,vera.bergmann@example.net,AMER,2023-10-24,2311.00,smb
CUST-001132,Greta Cordova,greta.cordova@example.net,EMEA,2023-08-09,2002.11,smb
CUST-001133,Wim Cordova,wim.cordova@example.net,APAC,2021-10-03,2064.16,smb
CUST-001134,Ines Halvorsen,ines.halvorsen@example.com,EMEA,2024-03-10,62588.10,enterprise
CUST-001135,Farid Gruber,farid.gruber@example.org,EMEA,2022-04-23,5207.43,midmarket
CUST-001136,Wim Moreau,wim.moreau@example.com,APAC,2021-12-25,611.94,smb
CUST-001137,Wim Dahl,wim.dahl@example.com,APAC,2022-06-03,6430.26,midmarket
CUST-001138,Jonas Lindqvist,jonas.lindqvist@example.com,AMER,2025-12-14,17238.09,midmarket
CUST-001139,Nils Kowalski,nils.kowalski@example.org,EMEA,2025-12-12,2226.71,smb
CUST-001140,Nils Olsen,nils.olsen@example.com,EMEA,2024-05-20,510.35,smb
CUST-001141,Zoran Eriksen,zoran.eriksen@example.com,APAC,2021-08-28,6911.59,midmarket
CUST-001142,Quinn Bergmann,quinn.bergmann@example.org,APAC,2021-09-01,9164.73,midmarket
CUST-001143,Olga Cordova,olga.cordova@example.net,APAC,2022-02-13,1339.68,smb
CUST-001144,Nils Adler,nils.adler@example.net,EMEA,2023-09-02,310.41,smb
CUST-001145,Dmitri Adler,dmitri.adler@example.org,AMER,2022-04-26,26057.88,enterprise
CUST-001146,Sven Novak,sven.novak@example.net,EMEA,2023-10-20,39144.50,enterprise
CUST-001147,Alina Halvorsen,alina.halvorsen@example.com,AMER,2022-04-18,10285.10,midmarket
CUST-001148,Ulrich Jansen,ulrich.jansen@example.com,AMER,2021-11-01,9000.03,midmarket
CUST-001149,Tessa Eriksen,tessa.eriksen@example.com,EMEA,2025-10-31,36091.25,enterprise
CUST-001150,Elif Halvorsen,elif.halvorsen@example.net,EMEA,2022-04-05,2317.12,midmarket
CUST-001151,Ulrich Vermeer,ulrich.vermeer@example.com,APAC,2021-10-28,8899.97,midmarket
CUST-001152,Bruno Olsen,bruno.olsen@example.com,EMEA,2021-09-17,17911.66,midmarket
CUST-001153,Lars Adler,lars.adler@example.org,EMEA,2024-07-31,41656.65,enterprise
CUST-001154,Vera Moreau,vera.moreau@example.com,AMER,2024-12-14,1736.31,smb
CUST-001155,Sven Gruber,sven.gruber@example.org,EMEA,2024-09-27,18569.12,enterprise
CUST-001156,Farid Petrov,farid.petrov@example.org,EMEA,2025-04-07,2839.41,smb
CUST-001157,Piet Cordova,piet.cordova@example.com,APAC,2022-07-15,6956.24,midmarket
CUST-001158,Ulrich Novak,ulrich.novak@example.org,EMEA,2024-10-22,2750.36,smb
CUST-001159,Zoran Dahl,zoran.dahl@example.com,EMEA,2021-11-07,2764.16,smb
CUST-001160,Lars Rossi,lars.rossi@example.net,AMER,2021-05-25,1790.34,smb
CUST-001161,Olga Schneider,olga.schneider@example.com,AMER,2025-11-25,8201.07,midmarket
